Date,Time,Symbol,Open,High,Low,Close,Volume
04-04-2022,14:00:00,GOOGL,"2,858.90","2,861.92","2,844.58","2,858.69",48623
04-04-2022,13:00:00,GOOGL,"2,862.21","2,864.09","2,855.55","2,859.55",27754
04-04-2022,12:00:00,GOOGL,"2,862.92","2,874.24","2,861.06","2,861.62",25920
04-04-2022,11:00:00,GOOGL,"2,862.17","2,871.00","2,855.17","2,863.32",36405
04-04-2022,10:00:00,GOOGL,"2,856.44","2,865.00","2,849.29","2,861.37",55313
04-04-2022,09:00:00,GOOGL,"2,807.17","2,862.98","2,806.21","2,855.26",77825
04-01-2022,15:00:00,GOOGL,"2,799.67","2,805.41","2,776.85","2,803.01",188558
04-01-2022,14:00:00,GOOGL,"2,792.49","2,806.00","2,792.06","2,797.67",22632
04-01-2022,13:00:00,GOOGL,"2,790.99","2,801.32","2,787.61","2,792.68",16834
04-01-2022,12:00:00,GOOGL,"2,783.30","2,794.35","2,779.53","2,791.97",24934
04-01-2022,11:00:00,GOOGL,"2,804.20","2,809.42","2,782.83","2,784.00",30676
04-01-2022,10:00:00,GOOGL,"2,774.00","2,805.24","2,768.32","2,805.20",52525
04-01-2022,09:00:00,GOOGL,"2,790.00","2,802.73","2,766.15","2,775.85",64709
3/31/2022,3:00 PM,GOOGL,"2,818.30","2,826.14","2,780.49","2,781.35",558482
3/31/2022,2:00 PM,GOOGL,"2,814.21","2,817.72","2,805.43","2,816.95",30297
3/31/2022,1:00 PM,GOOGL,"2,808.03","2,819.89","2,804.05","2,816.94",25231
3/31/2022,12:00 PM,GOOGL,"2,821.86","2,823.02","2,807.37","2,808.06",30296
