Date,Time,Open,High,Low,Close,Volume,Name,Symbol
27-02-2017,14:00:00,137.03,137.112,136.93,137.05,60,,
27-02-2017,15:00:00,137.052,137.09,136.81,136.93,30,,
28-02-2017,09:00:00,137.088,137.399,136.83,137.28,60,,
28-02-2017,10:00:00,137.289,137.43,137.09,137.283,60,,
28-02-2017,11:00:00,137.28,137.412,136.784,136.84,60,,
28-02-2017,12:00:00,136.839,137.132,136.78,137.052,60,,
28-02-2017,13:00:00,137.06,137.24,136.96,136.99,60,,
28-02-2017,14:00:00,136.99,137.004,136.87,136.871,58,,
28-02-2017,15:00:00,136.87,137.06,136.7,137.004,30,,
01-03-2017,09:00:00,137.878,138.56,137.582,138.531,60,,
01-03-2017,10:00:00,138.53,139.7,138.43,139.67,60,,
01-03-2017,11:00:00,139.67,139.98,139.52,139.774,60,,
01-03-2017,12:00:00,139.774,140.064,139.774,139.83,60,,
01-03-2017,13:00:00,139.83,139.96,139.52,139.89,60,,
01-03-2017,14:00:00,139.89,140.14,139.772,139.97,60,,
01-03-2017,15:00:00,139.97,140.09,139.74,139.78,30,,
02-03-2017,09:00:00,139.968,140.26,139.62,139.87,60,,
02-03-2017,10:00:00,139.862,139.865,139.231,139.55,60,,
02-03-2017,11:00:00,139.555,139.724,139.36,139.44,60,,
02-03-2017,12:00:00,139.44,139.622,139.12,139.18,60,,
02-03-2017,13:00:00,139.176,139.24,138.85,139.16,60,,
02-03-2017,14:00:00,139.16,139.26,138.802,138.963,60,,
02-03-2017,15:00:00,138.97,139.063,138.76,138.916,30,,
03-03-2017,09:00:00,138.665,139.35,138.58,139.086,60,,
03-03-2017,10:00:00,139.085,139.22,138.86,139.102,60,,
03-03-2017,11:00:00,139.103,139.321,138.97,139.303,60,,
03-03-2017,12:00:00,139.302,139.82,139.3,139.58,60,,
03-03-2017,13:00:00,139.583,139.82,139.458,139.47,60,,
03-03-2017,14:00:00,139.471,139.75,139.465,139.68,60,,
03-03-2017,15:00:00,139.674,139.767,139.57,139.76,30,,
06-03-2017,09:00:00,139.335,139.74,138.71,138.82,60,,
06-03-2017,10:00:00,138.82,138.931,138.6,138.72,60,,
06-03-2017,11:00:00,138.714,138.772,138.602,138.69,60,,
06-03-2017,12:00:00,138.69,139.25,138.639,139.242,60,,
06-03-2017,13:00:00,139.243,139.34,139.08,139.32,60,,
06-03-2017,14:00:00,139.32,139.45,139.264,139.264,60,,
06-03-2017,15:00:00,139.262,139.535,139.26,139.32,30,,
07-03-2017,09:00:00,139.029,139.903,138.78,139.82,60,,
07-03-2017,10:00:00,139.823,139.98,139.51,139.632,60,,
07-03-2017,11:00:00,139.63,139.822,139.42,139.461,60,,
07-03-2017,12:00:00,139.463,139.754,139.37,139.724,60,,
07-03-2017,13:00:00,139.72,139.744,139.403,139.61,60,,
07-03-2017,14:00:00,139.61,139.69,139.421,139.48,60,,
07-03-2017,15:00:00,139.484,139.52,139.15,139.483,30,,
08-03-2017,09:00:00,138.897,139.615,138.895,139.51,60,,
08-03-2017,10:00:00,139.513,139.79,139.42,139.66,60,,
08-03-2017,11:00:00,139.66,139.66,139.11,139.18,60,,
08-03-2017,12:00:00,139.187,139.422,139.18,139.29,60,,
08-03-2017,13:00:00,139.3,139.425,138.91,138.953,60,,
08-03-2017,14:00:00,138.955,139.22,138.92,139.111,60,,
08-03-2017,15:00:00,139.11,139.12,138.822,139.023,30,,
09-03-2017,09:00:00,138.725,138.767,137.047,138.47,60,,
09-03-2017,10:00:00,138.47,138.73,138.4,138.599,60,,
09-03-2017,11:00:00,138.59,138.661,138.425,138.47,60,,
09-03-2017,12:00:00,138.47,138.57,138.35,138.425,60,,
09-03-2017,13:00:00,138.428,138.43,137.8,138.11,60,,
09-03-2017,14:00:00,138.104,138.58,137.88,138.484,60,,
09-03-2017,15:00:00,138.481,138.68,138.472,138.67,30,,
10-03-2017,09:00:00,139.245,139.269,138.636,139.02,60,,
10-03-2017,10:00:00,139.016,139.31,138.751,139.261,60,,
10-03-2017,11:00:00,139.26,139.34,139.113,139.204,60,,
10-03-2017,12:00:00,139.202,139.203,138.773,138.894,60,,
10-03-2017,13:00:00,138.9,139.175,138.846,139.17,60,,
10-03-2017,14:00:00,139.175,139.26,139.11,139.23,60,,
10-03-2017,15:00:00,139.23,139.312,139.03,139.14,30,,
13-03-2017,08:00:00,138.922,139.392,138.798,138.951,62,,
13-03-2017,09:00:00,138.962,139.088,138.845,138.923,60,,
13-03-2017,10:00:00,138.922,139.42,138.86,139,60,,
13-03-2017,11:00:00,139,139.324,138.98,139.223,60,,
13-03-2017,12:00:00,139.221,139.363,139.13,139.33,60,,
13-03-2017,13:00:00,139.33,139.35,139.161,139.24,60,,
13-03-2017,14:00:00,139.24,139.274,139.115,139.247,48,,
13-03-2017,15:00:00,139.248,139.277,139.165,139.169,8,,
14-03-2017,08:00:00,139.296,139.652,138.917,139.11,159,,
14-03-2017,09:00:00,139.094,139.13,138.841,139.03,60,,
14-03-2017,10:00:00,139.023,139.23,138.93,139.1,60,,
14-03-2017,11:00:00,139.101,139.15,138.982,139.05,60,,
14-03-2017,12:00:00,139.05,139.1,138.861,138.94,60,,
14-03-2017,13:00:00,138.94,139.09,138.852,139.051,60,,
14-03-2017,14:00:00,139.052,139.07,138.91,138.979,31,,
15-03-2017,08:00:00,139.425,139.47,139.024,139.32,60,,
15-03-2017,09:00:00,139.322,139.46,139.121,139.423,60,,
15-03-2017,10:00:00,139.424,139.905,139.383,139.85,60,,
15-03-2017,11:00:00,139.851,140.13,139.772,139.878,60,,
15-03-2017,12:00:00,139.883,140.391,139.743,140.142,60,,
15-03-2017,13:00:00,140.145,140.63,139.93,140.624,60,,
15-03-2017,14:00:00,140.63,140.749,140.41,140.446,31,,
16-03-2017,08:00:00,140.698,141.003,140.424,140.425,60,,
16-03-2017,09:00:00,140.425,140.64,140.349,140.363,60,,
16-03-2017,10:00:00,140.361,140.85,140.264,140.773,60,,
16-03-2017,11:00:00,140.78,140.84,140.582,140.62,60,,
16-03-2017,12:00:00,140.62,140.781,140.511,140.71,60,,
16-03-2017,13:00:00,140.71,140.743,140.38,140.42,60,,
16-03-2017,14:00:00,140.414,140.72,140.4,140.658,31,,
17-03-2017,08:00:00,140.964,140.964,140.5,140.514,60,,
17-03-2017,09:00:00,140.511,140.682,140.41,140.57,60,,
17-03-2017,10:00:00,140.58,140.672,140.46,140.66,60,,
17-03-2017,11:00:00,140.66,140.864,140.601,140.851,60,,
17-03-2017,12:00:00,140.844,140.94,140.72,140.874,60,,
17-03-2017,13:00:00,140.873,140.9,140.374,140.39,60,,
17-03-2017,14:00:00,140.382,140.421,139.895,139.913,30,,
20-03-2017,08:00:00,140.342,141.333,140.23,141.22,60,,
20-03-2017,09:00:00,141.225,141.33,140.993,141.24,60,,
20-03-2017,10:00:00,141.24,141.31,141.041,141.08,60,,
20-03-2017,11:00:00,141.08,141.24,141.035,141.204,60,,
20-03-2017,12:00:00,141.203,141.21,140.904,141.093,60,,
20-03-2017,13:00:00,141.09,141.28,140.86,141.251,60,,
20-03-2017,14:00:00,141.252,141.482,141.24,141.48,31,,
21-03-2017,08:00:00,142.164,142.782,142.141,142.273,60,,
21-03-2017,09:00:00,142.272,142.39,141.212,141.444,60,,
21-03-2017,10:00:00,141.44,141.51,140.95,141.094,60,,
21-03-2017,11:00:00,141.08,141.12,140.27,140.611,60,,
21-03-2017,12:00:00,140.613,140.62,139.73,140.17,60,,
21-03-2017,13:00:00,140.154,140.59,139.93,140.56,60,,
21-03-2017,14:00:00,140.55,140.56,139.833,139.845,31,,
22-03-2017,08:00:00,139.83,140.993,139.78,140.292,60,,
22-03-2017,09:00:00,140.282,141.36,139.96,141.36,60,,
22-03-2017,10:00:00,141.353,141.38,140.81,140.963,60,,
22-03-2017,11:00:00,140.952,141.222,140.642,140.76,60,,
