Date,Timse,Open,High,Low,Close,Volume
01-04-2022,12:00:00,583.856,587.037,583.016,584.436,347
01-04-2022,13:00:00,584.466,584.466,581.336,582.067,349
01-04-2022,14:00:00,582.067,589.867,582.056,589.797,359
01-04-2022,15:00:00,589.806,593.007,589.526,590.657,267
01-05-2022,09:00:00,591.147,592.646,584.536,588.187,537
01-05-2022,10:00:00,588.186,588.187,584.226,585.207,400
01-05-2022,11:00:00,585.206,585.596,581.016,581.016,368
01-05-2022,12:00:00,581.297,582.007,574.496,577.066,484
01-05-2022,13:00:00,577.076,579.277,574.276,575.076,489
01-05-2022,14:00:00,575.066,577.167,567.786,569.697,532
01-05-2022,15:00:00,569.867,572.026,566.736,566.866,416
01-06-2022,09:00:00,554.346,563.086,541.476,550.317,707
01-06-2022,10:00:00,550.307,557.597,548.996,556.086,508
01-06-2022,11:00:00,556.086,558.336,553.276,558.216,456
01-06-2022,12:00:00,558.217,558.867,554.036,554.766,525
01-06-2022,13:00:00,554.767,556.597,553.286,554.997,542
01-06-2022,14:00:00,554.996,556.085,552.556,553.627,588
01-06-2022,15:00:00,553.616,554.436,551.397,553.226,359
01-07-2022,09:00:00,549.007,552.236,543.996,545.466,460
01-07-2022,10:00:00,545.477,546.356,539.997,543.707,595
01-07-2022,11:00:00,544.047,544.515,541.037,543.136,344
01-07-2022,12:00:00,543.137,543.517,540.996,541.457,319
01-07-2022,13:00:00,541.436,542.347,537.996,539.266,338
01-07-2022,14:00:00,539.277,541.296,538.256,538.777,380
01-07-2022,15:00:00,538.736,542.627,538.697,540.857,328
01-10-2022,09:00:00,538.306,543.566,529.996,532.496,651
01-10-2022,10:00:00,532.497,532.787,527.406,532.716,540
01-10-2022,11:00:00,532.726,533.287,526.627,527.006,393
01-10-2022,12:00:00,526.997,533.297,526.096,532.707,351
01-10-2022,13:00:00,532.696,536.436,531.607,535.596,450
01-10-2022,14:00:00,535.597,537.167,531.607,535.297,491
01-10-2022,15:00:00,535.286,540.387,534.176,539.427,284
01-11-2022,09:00:00,535.817,538.916,531.996,534.496,643
01-11-2022,10:00:00,534.497,539.457,529.996,538.816,501
01-11-2022,11:00:00,539.117,543.787,536.997,539.587,414
01-11-2022,12:00:00,539.677,542.807,538.236,541.607,349
01-11-2022,13:00:00,541.807,542.787,539.537,540.836,321
01-11-2022,14:00:00,540.836,541.787,539.106,540.396,330
01-11-2022,15:00:00,540.617,541.086,539.277,540.327,242
01-12-2022,09:00:00,543.506,543.857,538.056,538.166,535
01-12-2022,10:00:00,538.166,538.166,531.996,534.457,563
01-12-2022,11:00:00,534.456,538.556,534.146,538.006,343
01-12-2022,12:00:00,538.146,540.617,537.586,538.147,333
01-12-2022,13:00:00,538.146,538.566,536.046,537.757,306
01-12-2022,14:00:00,537.766,538.117,535.286,535.367,361
01-12-2022,15:00:00,535.357,537.967,534.606,536.917,271
13-01-2022,09:00:00,536.727,540.596,531.577,534.407,628
13-01-2022,10:00:00,534.396,534.927,530.196,532.507,581
13-01-2022,11:00:00,532.527,532.647,522.496,523.056,454
13-01-2022,12:00:00,523.046,525.086,521.096,523.277,414
13-01-2022,13:00:00,523.277,525.707,522.196,523.087,310
13-01-2022,14:00:00,523.086,523.786,520.126,521.666,354
13-01-2022,15:00:00,521.877,522.217,518.106,518.946,343
14-01-2022,09:00:00,517.297,521.717,515.996,517.497,697
14-01-2022,10:00:00,517.247,517.497,511.797,515.157,549
14-01-2022,11:00:00,515.157,519.257,513.717,517.507,476
14-01-2022,12:00:00,517.496,518.087,513.256,513.727,419
14-01-2022,13:00:00,513.726,518.247,513.426,515.026,455
14-01-2022,14:00:00,515.027,537.996,514.056,530.287,626
14-01-2022,15:00:00,530.357,532.346,525.296,525.416,360
18-01-2022,09:00:00,519.996,521.606,513.347,517.506,704
18-01-2022,10:00:00,517.506,517.586,511.746,512.607,478
18-01-2022,11:00:00,512.616,516.117,511.416,512.996,466
18-01-2022,12:00:00,513.036,513.036,508.996,510.596,418
18-01-2022,13:00:00,510.596,511.547,509.236,510.687,436
18-01-2022,14:00:00,510.696,514.036,510.276,510.417,600
18-01-2022,15:00:00,510.417,511.887,508.477,510.596,414
19-01-2022,09:00:00,514.926,518.666,511.896,517.297,566
19-01-2022,10:00:00,517.287,518.376,511.426,512.016,494
19-01-2022,11:00:00,512.416,522.307,510.436,521.666,391
19-01-2022,12:00:00,521.677,522.527,519.166,520.407,452
19-01-2022,13:00:00,520.556,523.087,516.016,516.067,426
19-01-2022,14:00:00,516.217,518.367,514.126,514.646,435
19-01-2022,15:00:00,514.636,517.217,514.416,515.457,269
20-01-2022,09:00:00,517.047,526.267,516.776,519.227,675
20-01-2022,10:00:00,519.217,524.406,519.136,522.916,555
20-01-2022,11:00:00,523.076,524.82,521.176,524.657,498
20-01-2022,12:00:00,524.857,525.267,518.247,518.396,584
20-01-2022,13:00:00,518.396,518.486,513.127,514.547,637
20-01-2022,14:00:00,514.547,514.676,510.136,510.496,759
20-01-2022,15:00:00,510.706,510.946,505.746,507.806,457
21-01-2022,09:00:00,399.926,405.487,379.906,385.456,1978
21-01-2022,10:00:00,385.116,399.307,380.096,396.997,1347
21-01-2022,11:00:00,396.997,408.476,395.067,398.787,1168
21-01-2022,12:00:00,398.787,403.627,398.566,399.946,827
21-01-2022,13:00:00,399.947,403.246,399.506,399.596,817
21-01-2022,14:00:00,399.597,399.636,388.877,389.447,892
21-01-2022,15:00:00,389.446,398.556,388.996,395.997,586
24-01-2022,09:00:00,382.886,386.077,355.996,364.496,350
24-01-2022,10:00:00,364.496,372.146,354.896,354.997,330
24-01-2022,11:00:00,355.475,359.836,351.466,355.146,381
24-01-2022,12:00:00,355.84,369.306,353.726,365.436,405
24-01-2022,13:00:00,365.437,377.856,364.336,371.126,429
24-01-2022,14:00:00,371.126,381.617,366.496,379.976,366
24-01-2022,15:00:00,380.556,386.597,378.477,385.867,206
25-01-2022,09:00:00,378.696,387.377,370.496,375.497,503
25-01-2022,10:00:00,375.697,376.987,368.426,370.346,448
25-01-2022,11:00:00,370.347,371.207,365.446,370.456,441
25-01-2022,12:00:00,370.537,371.647,366.366,368.747,359
25-01-2022,13:00:00,369.196,373.566,367.996,371.147,467
25-01-2022,14:00:00,371.196,374.856,368.477,368.856,429
25-01-2022,15:00:00,368.957,371.197,365.106,366.216,260
26-01-2022,09:00:00,377.996,382.587,373.996,376.016,870
26-01-2022,10:00:00,376.016,378.847,375.466,376.937,658
26-01-2022,11:00:00,376.936,377.987,373.596,375.116,567
26-01-2022,12:00:00,375.257,377.356,374.576,376.287,632
26-01-2022,13:00:00,376.287,379.007,371.146,373.996,562
26-01-2022,14:00:00,374.066,374.977,356.446,359.697,392
26-01-2022,15:00:00,359.547,361.467,357.126,359.677,199
27-01-2022,09:00:00,381.987,394.497,377.996,385.227,1115
27-01-2022,10:00:00,384.807,385.336,379.686,382.687,977
27-01-2022,11:00:00,382.696,391.622,382.096,387.816,941
27-01-2022,12:00:00,387.816,388.566,382.006,382.397,853
27-01-2022,13:00:00,382.636,393.647,382.396,390.776,871
27-01-2022,14:00:00,390.776,392.556,386.986,389.167,1038
27-01-2022,15:00:00,389.167,391.136,387.116,387.527,506
28-01-2022,09:00:00,386.186,386.707,374.996,376.586,690
28-01-2022,10:00:00,376.587,382.257,374.526,381.127,601
28-01-2022,11:00:00,381.116,384.567,378.746,381.666,666
28-01-2022,12:00:00,381.667,381.917,375.637,375.906,773
28-01-2022,13:00:00,376.006,377.666,372.006,372.127,912
28-01-2022,14:00:00,372.336,380.396,372.127,378.566,673
28-01-2022,15:00:00,378.567,383.987,377.086,383.486,329
31-01-2022,09:00:00,401.826,417.046,397.996,413.236,799
31-01-2022,10:00:00,413.446,417.342,412.336,415.047,538
31-01-2022,11:00:00,415.087,421.367,415.087,420.546,486
31-01-2022,12:00:00,420.826,424.36,419.806,421.416,480
31-01-2022,13:00:00,421.206,424.915,420.846,424.296,390
31-01-2022,14:00:00,424.206,424.397,420.597,423.007,434
31-01-2022,15:00:00,423.006,427.567,422.696,426.996,324
02-01-2022,09:00:00,432.916,439.567,425.396,438.636,721
02-01-2022,10:00:00,438.637,443.587,436.507,442.096,870
02-01-2022,11:00:00,442.096,443.517,440.216,441.797,735
02-01-2022,12:00:00,441.816,446.047,439.376,444.186,648
02-01-2022,13:00:00,444.186,448.066,442.816,447.757,619
02-01-2022,14:00:00,447.846,453.837,446.846,453.837,728
02-01-2022,15:00:00,453.826,458.336,453.496,457.706,461
02-02-2022,09:00:00,448.117,451.066,438.376,440.026,994
02-02-2022,10:00:00,440.026,440.67,429.996,431.436,749
02-02-2022,11:00:00,431.436,432.967,427.357,431.197,631
02-02-2022,12:00:00,431.227,435.466,430.036,433.086,547
02-02-2022,13:00:00,433.097,436.327,428.286,429.237,663
02-02-2022,14:00:00,429.236,431.136,426.416,429.186,665
02-02-2022,15:00:00,429.186,430.466,427.326,429.207,474
02-03-2022,09:00:00,420.197,429.147,416.456,420.086,634
02-03-2022,10:00:00,420.087,422.246,413.996,415.837,699
02-03-2022,11:00:00,415.836,416.377,411.826,413.587,487
02-03-2022,12:00:00,413.587,415.166,409.177,411.906,542
02-03-2022,13:00:00,411.916,412.307,405.496,405.867,597
02-03-2022,14:00:00,405.867,409.837,405.106,407.617,584
02-03-2022,15:00:00,407.616,407.776,404.396,405.596,319
02-04-2022,09:00:00,408.326,411.406,396.456,404.346,644
02-04-2022,10:00:00,404.377,406.487,398.996,401.797,584
02-04-2022,11:00:00,401.797,403.236,400.097,402.667,567
02-04-2022,12:00:00,402.747,408.855,401.336,408.296,517
02-04-2022,13:00:00,408.427,410.927,407.366,409.516,515
02-04-2022,14:00:00,409.516,412.716,408.796,411.086,563
02-04-2022,15:00:00,411.087,411.947,407.996,410.666,405
02-07-2022,09:00:00,410.166,411.617,400.467,401.706,714
02-07-2022,10:00:00,401.697,402.427,397.996,398.096,556
02-07-2022,11:00:00,398.097,398.397,393.466,394.217,491
02-07-2022,12:00:00,394.206,399.817,393.536,398.677,536
02-07-2022,13:00:00,398.796,402.796,398.696,402.597,430
02-07-2022,14:00:00,402.606,407.326,402.557,404.227,486
02-07-2022,15:00:00,404.266,404.746,399.626,401.907,459
02-08-2022,09:00:00,397.877,403.126,395.846,396.437,921
02-08-2022,10:00:00,396.426,403.827,395.616,400.527,598
02-08-2022,11:00:00,400.516,403.156,399.506,402.967,453
02-08-2022,12:00:00,402.966,405.417,401.337,401.907,464
02-08-2022,13:00:00,401.946,403.247,399.616,400.847,417
02-08-2022,14:00:00,400.847,405.407,400.516,403.936,492
02-08-2022,15:00:00,403.986,406.497,402.256,402.827,395
02-09-2022,09:00:00,408.517,408.897,398.766,406.526,628
02-09-2022,10:00:00,406.586,410.897,405.816,406.296,549
02-09-2022,11:00:00,406.297,407.467,401.746,402.496,352
02-09-2022,12:00:00,402.507,405.687,401.846,405.126,344
02-09-2022,13:00:00,405.186,408.706,404.176,408.147,361
02-09-2022,14:00:00,408.146,410.577,406.746,410.467,596
02-09-2022,15:00:00,410.457,412.946,409.207,412.617,393
02-10-2022,09:00:00,402.257,407.867,400.996,404.917,725
02-10-2022,10:00:00,404.906,407.236,402.356,402.737,533
02-10-2022,11:00:00,402.736,405.896,401.606,405.636,364
02-10-2022,12:00:00,405.646,406.947,397.236,397.237,584
02-10-2022,13:00:00,397.236,400.417,396.146,399.676,509
02-10-2022,14:00:00,399.667,407.687,398.317,404.546,609
02-10-2022,15:00:00,404.556,407.317,402.106,406.116,393
02-11-2022,09:00:00,404.297,410.547,404.297,409.407,730
02-11-2022,10:00:00,409.566,411.557,400.236,400.277,500
02-11-2022,11:00:00,400.276,400.847,395.516,398.357,527
02-11-2022,12:00:00,398.357,398.857,392.826,393.146,466
02-11-2022,13:00:00,393.147,393.317,387.546,388.947,703
02-11-2022,14:00:00,388.996,393.926,388.076,390.616,630
02-11-2022,15:00:00,390.617,393.846,388.996,390.906,386
14-02-2022,09:00:00,386.866,403.507,386.866,402.957,1592
14-02-2022,10:00:00,402.956,409.187,400.536,408.447,1517
14-02-2022,11:00:00,408.446,408.937,405.526,406.536,528
14-02-2022,12:00:00,406.716,407.447,398.626,398.707,383
14-02-2022,13:00:00,398.706,400.527,393.276,397.127,958
14-02-2022,14:00:00,397.127,399.796,395.796,398.136,1145
14-02-2022,15:00:00,398.137,399.617,395.996,396.407,559
15-02-2022,09:00:00,403.517,406.606,400.996,402.796,829
15-02-2022,10:00:00,402.807,407.097,402.697,404.226,576
15-02-2022,11:00:00,404.217,406.176,402.026,402.866,481
15-02-2022,12:00:00,402.856,406.427,402.496,405.966,510
15-02-2022,13:00:00,405.987,408.596,405.576,407.436,413
15-02-2022,14:00:00,407.426,409.037,406.206,406.347,517
15-02-2022,15:00:00,406.436,408.307,403.996,407.327,510
16-02-2022,09:00:00,401.117,401.137,394.656,396.057,711
16-02-2022,10:00:00,396.087,397.867,393.757,393.826,525
16-02-2022,11:00:00,393.826,394.566,391.996,392.587,410
16-02-2022,12:00:00,392.657,392.926,390.236,392.257,403
16-02-2022,13:00:00,392.257,396.097,390.836,396.006,436
16-02-2022,14:00:00,396.046,398.047,394.096,397.326,564
16-02-2022,15:00:00,397.487,399.127,395.896,397.827,423
17-02-2022,09:00:00,393.327,398.977,393.326,394.057,815
17-02-2022,10:00:00,394.056,395.387,390.496,394.916,552
17-02-2022,11:00:00,394.907,395.586,392.216,393.137,569
17-02-2022,12:00:00,393.126,393.917,391.616,392.206,365
17-02-2022,13:00:00,392.197,392.747,389.336,389.856,418
17-02-2022,14:00:00,389.867,390.347,386.656,386.727,517
17-02-2022,15:00:00,386.716,388.237,385.636,386.726,451
18-02-2022,09:00:00,392.226,402.722,392.226,394.527,1014
18-02-2022,10:00:00,394.527,394.527,389.106,390.977,759
18-02-2022,11:00:00,391.046,393.526,388.997,392.147,553
18-02-2022,12:00:00,392.147,393.206,389.496,390.947,540
18-02-2022,13:00:00,390.947,398.687,390.747,398.486,639
18-02-2022,14:00:00,398.457,399.587,392.586,392.586,807
18-02-2022,15:00:00,392.587,393.007,390.296,390.826,531
22-02-2022,09:00:00,388.756,392.397,384.107,390.696,1181
22-02-2022,10:00:00,390.707,390.707,379.996,381.687,998
22-02-2022,11:00:00,381.687,382.366,377.227,379.037,882
22-02-2022,12:00:00,379.046,379.976,376.076,376.537,826
22-02-2022,13:00:00,376.376,377.636,372.996,377.187,1009
22-02-2022,14:00:00,377.296,384.066,374.776,380.946,890
22-02-2022,15:00:00,380.946,380.946,375.686,377.256,614
23-02-2022,09:00:00,381.006,385.836,375.167,376.157,691
23-02-2022,10:00:00,376.157,377.077,372.206,373.207,580
23-02-2022,11:00:00,373.186,377.256,372.546,376.536,504
23-02-2022,12:00:00,376.707,377.157,371.836,372.006,577
23-02-2022,13:00:00,371.826,373.626,370.506,370.606,640
23-02-2022,14:00:00,370.657,371.106,367.237,369.297,755
23-02-2022,15:00:00,369.286,369.647,365.996,367.367,466
24-02-2022,09:00:00,354.476,369.917,353.996,366.447,1220
24-02-2022,10:00:00,366.437,373.957,365.177,371.996,1182
24-02-2022,11:00:00,372.027,375.007,370.146,371.577,769
24-02-2022,12:00:00,371.577,375.167,370.636,374.827,635
24-02-2022,13:00:00,374.887,381.777,374.826,381.607,901
24-02-2022,14:00:00,381.676,387.517,381.326,386.266,838
24-02-2022,15:00:00,386.267,390.577,386.216,389.717,561
25-02-2022,09:00:00,386.426,386.976,375.316,383.506,1142
25-02-2022,10:00:00,383.496,389.827,382.386,389.327,846
25-02-2022,11:00:00,389.337,391.195,387.506,389.437,617
25-02-2022,12:00:00,389.426,390.075,384.436,387.166,567
25-02-2022,13:00:00,387.156,388.627,384.997,387.217,625
25-02-2022,14:00:00,387.477,388.657,385.366,387.697,584
25-02-2022,15:00:00,387.707,390.937,387.687,390.607,568
28-02-2022,09:00:00,387.317,392.027,381.996,386.617,831
28-02-2022,10:00:00,386.706,396.456,386.437,395.797,703
28-02-2022,11:00:00,395.797,397.596,393.096,394.227,555
28-02-2022,12:00:00,394.226,394.797,390.616,393.316,663
28-02-2022,13:00:00,393.267,394.735,388.406,390.056,660
28-02-2022,14:00:00,390.057,394.287,389.566,393.576,765
28-02-2022,15:00:00,393.466,394.987,390.177,394.387,530
03-01-2022,09:00:00,391.567,394.897,389.606,394.197,818
03-01-2022,10:00:00,394.196,394.917,389.996,390.006,807
03-01-2022,11:00:00,389.996,390.077,385.456,388.546,529
03-01-2022,12:00:00,388.546,391.367,385.617,385.676,451
03-01-2022,13:00:00,385.677,387.876,384.716,387.457,574
03-01-2022,14:00:00,387.457,390.917,386.637,386.637,589
03-01-2022,15:00:00,386.586,387.007,383.637,386.326,351
03-02-2022,09:00:00,388.886,388.896,375.056,378.737,726
03-02-2022,10:00:00,378.736,382.667,375.096,379.926,656
03-02-2022,11:00:00,379.927,381.537,376.616,377.107,510
03-02-2022,12:00:00,377.167,380.277,376.016,379.587,489
03-02-2022,13:00:00,379.736,380.907,378.467,378.817,522
03-02-2022,14:00:00,378.916,381.817,378.096,380.307,587
03-02-2022,15:00:00,380.316,382.057,379.346,380.086,361
03-03-2022,09:00:00,385.006,385.457,370.376,370.496,770
03-03-2022,10:00:00,370.506,371.277,367.067,369.477,608
03-03-2022,11:00:00,369.487,372.297,367.516,367.667,516
03-03-2022,12:00:00,367.737,371.726,367.646,370.927,559
03-03-2022,13:00:00,370.926,370.926,367.277,368.957,466
03-03-2022,14:00:00,368.837,368.967,365.066,366.487,644
03-03-2022,15:00:00,366.386,368.236,364.576,367.906,377
03-04-2022,09:00:00,366.656,374.537,364.386,366.426,779
03-04-2022,10:00:00,366.436,366.436,357.996,358.937,660
03-04-2022,11:00:00,358.937,360.916,357.376,358.346,552
03-04-2022,12:00:00,357.976,360.626,357.116,360.416,677
03-04-2022,13:00:00,360.416,361.806,358.426,360.866,520
03-04-2022,14:00:00,360.857,362.027,359.556,360.396,529
03-04-2022,15:00:00,359.557,361.067,359.556,360.407,69
03-07-2022,09:00:00,358.967,361.825,353.016,353.646,820
03-07-2022,10:00:00,353.647,358.932,352.447,358.026,878
03-07-2022,11:00:00,357.877,358.137,353.946,355.846,594
03-07-2022,12:00:00,355.736,361.786,355.076,358.006,633
03-07-2022,13:00:00,358.087,360.827,356.886,358.846,485
03-07-2022,14:00:00,358.857,360.246,352.127,353.817,1066
03-07-2022,15:00:00,353.817,353.827,350.036,350.036,444
03-08-2022,09:00:00,348.947,353.147,342.996,345.216,344
03-08-2022,10:00:00,345.216,350.337,342.996,347.097,426
03-08-2022,11:00:00,346.927,357.766,344.496,354.557,438
03-08-2022,12:00:00,354.606,358.707,350.886,351.187,352
03-08-2022,13:00:00,351.186,351.186,342.527,345.896,315
03-08-2022,14:00:00,345.896,348.516,343.196,343.996,376
03-08-2022,15:00:00,344.007,344.246,340.316,341.817,227
03-09-2022,09:00:00,355.737,357.006,349.996,356.587,710
03-09-2022,10:00:00,356.847,362.866,355.996,359.956,617
03-09-2022,11:00:00,360.186,363.937,359.756,361.036,636
03-09-2022,12:00:00,361.037,362.847,359.216,360.786,457
03-09-2022,13:00:00,360.776,360.867,357.347,360.006,512
03-09-2022,14:00:00,360.352,360.377,357.716,358.357,702
03-09-2022,15:00:00,358.347,359.906,357.617,358.407,395
03-10-2022,09:00:00,355.037,366.917,353.217,359.057,1045
03-10-2022,10:00:00,359.057,359.076,353.066,354.456,809
03-10-2022,11:00:00,354.456,363.676,354.056,361.046,640
03-10-2022,12:00:00,361.036,361.076,356.377,358.817,695
03-10-2022,13:00:00,358.816,362.977,358.736,360.766,731
03-10-2022,14:00:00,360.766,362.377,358.536,359.416,666
03-10-2022,15:00:00,359.417,359.937,356.466,356.706,395
03-11-2022,09:00:00,359.866,362.647,349.747,350.977,809
03-11-2022,10:00:00,350.976,352.607,349.156,349.747,634
03-11-2022,11:00:00,349.647,350.927,346.996,347.007,520
03-11-2022,12:00:00,347.157,348.127,345.996,347.027,491
03-11-2022,13:00:00,347.016,347.417,344.007,345.697,464
03-11-2022,14:00:00,345.706,345.747,341.237,341.537,611
03-11-2022,15:00:00,341.537,342.447,339.826,340.007,412
14-03-2022,08:00:00,338.007,340.946,333.976,337.127,671
14-03-2022,09:00:00,337.127,337.127,332.766,334.146,769
14-03-2022,10:00:00,334.147,335.086,330.747,332.847,507
14-03-2022,11:00:00,332.907,334.337,331.336,331.617,421
14-03-2022,12:00:00,331.677,333.377,330.026,332.036,519
14-03-2022,13:00:00,332.037,333.957,330.496,331.807,629
14-03-2022,14:00:00,331.806,332.457,329.796,330.676,399
15-03-2022,08:00:00,333.696,343.676,332.096,343.676,850
15-03-2022,09:00:00,343.666,343.857,339.026,339.977,680
15-03-2022,10:00:00,339.977,340.727,335.736,338.087,658
15-03-2022,11:00:00,338.087,339.022,336.406,337.257,592
15-03-2022,12:00:00,337.247,339.187,336.756,337.747,626
15-03-2022,13:00:00,337.746,343.367,337.336,342.326,591
15-03-2022,14:00:00,342.337,345.27,342.336,343.367,451
16-03-2022,08:00:00,347.486,355.296,346.766,353.796,868
16-03-2022,09:00:00,354.057,357.567,351.636,356.556,696
16-03-2022,10:00:00,356.886,357.416,352.216,353.206,473
16-03-2022,11:00:00,353.206,359.806,349.716,351.466,710
16-03-2022,12:00:00,351.507,354.586,344.996,344.997,732
16-03-2022,13:00:00,344.996,354.516,342.996,354.406,968
16-03-2022,14:00:00,354.407,357.526,353.406,357.406,467
17-03-2022,08:00:00,357.256,365.997,354.496,365.226,862
17-03-2022,09:00:00,365.586,365.617,359.636,362.407,709
17-03-2022,10:00:00,362.417,366.477,361.756,366.216,537
17-03-2022,11:00:00,366.216,369.287,365.876,369.026,544
17-03-2022,12:00:00,369.186,373.215,368.496,369.796,547
17-03-2022,13:00:00,369.796,371.856,369.386,369.787,588
17-03-2022,14:00:00,369.787,371.986,369.606,371.107,423
18-03-2022,08:00:00,372.207,377.387,368.446,375.856,727
18-03-2022,09:00:00,375.866,376.156,372.616,374.797,648
18-03-2022,10:00:00,374.797,377.906,373.606,377.697,598
18-03-2022,11:00:00,377.706,380.957,377.526,380.697,501
18-03-2022,12:00:00,380.697,381.727,379.547,379.697,456
18-03-2022,13:00:00,379.636,380.287,378.586,379.456,487
18-03-2022,14:00:00,379.456,380.897,377.416,380.407,408
21-03-2022,08:00:00,377.506,381.317,370.996,370.997,819
21-03-2022,09:00:00,371.507,377.897,370.996,377.217,486
21-03-2022,10:00:00,377.226,378.356,376.086,376.657,450
21-03-2022,11:00:00,376.506,376.766,368.396,369.716,742
21-03-2022,12:00:00,369.716,373.706,369.386,373.446,462
21-03-2022,13:00:00,373.446,373.657,368.996,371.476,509
21-03-2022,14:00:00,371.477,374.677,368.996,374.417,348
22-03-2022,08:00:00,370.756,379.916,366.136,379.386,694
22-03-2022,09:00:00,379.616,386.487,379.316,385.497,648
22-03-2022,10:00:00,385.396,386.476,380.816,381.536,646
22-03-2022,11:00:00,381.537,384.327,381.216,383.716,606
22-03-2022,12:00:00,383.766,384.537,381.946,382.837,669
22-03-2022,13:00:00,382.836,386.627,382.296,384.847,661
22-03-2022,14:00:00,384.856,385.537,382.106,382.697,329
23-03-2022,08:00:00,379.387,382.407,375.597,378.666,755
23-03-2022,09:00:00,378.737,381.336,378.347,379.716,564
23-03-2022,10:00:00,379.706,381.097,377.996,379.957,483
23-03-2022,11:00:00,379.956,380.067,376.796,376.796,637
23-03-2022,12:00:00,376.797,378.166,375.476,376.286,635
23-03-2022,13:00:00,376.297,377.926,374.447,375.887,554
23-03-2022,14:00:00,375.886,376.946,374.436,374.437,298
24-03-2022,08:00:00,378.017,379.037,368.676,370.926,621
24-03-2022,09:00:00,370.767,376.117,369.927,375.246,450
24-03-2022,10:00:00,375.247,376.496,372.996,373.486,475
24-03-2022,11:00:00,373.487,375.646,373.046,374.086,388
24-03-2022,12:00:00,373.986,374.297,371.996,372.266,359
24-03-2022,13:00:00,372.257,375.066,371.696,374.656,410
24-03-2022,14:00:00,374.656,375.657,373.966,375.657,283
25-03-2022,08:00:00,375.387,377.446,369.147,370.727,775
25-03-2022,09:00:00,370.727,371.757,366.496,366.967,627
25-03-2022,10:00:00,366.917,369.247,366.266,368.716,608
25-03-2022,11:00:00,368.726,370.967,367.286,370.577,379
25-03-2022,12:00:00,370.717,373.916,370.576,373.767,376
25-03-2022,13:00:00,373.767,374.906,371.536,371.687,537
25-03-2022,14:00:00,371.686,373.987,370.866,373.787,374
28-03-2022,08:00:00,374.387,380.21,366.656,369.507,802
28-03-2022,09:00:00,369.616,374.457,368.496,373.776,616
28-03-2022,10:00:00,373.777,374.087,367.116,368.436,584
28-03-2022,11:00:00,368.366,373.776,368.136,373.566,394
28-03-2022,12:00:00,373.577,374.526,371.766,373.517,468
28-03-2022,13:00:00,373.567,378.946,373.237,378.857,487
28-03-2022,14:00:00,378.857,379.807,376.916,378.247,136
29-03-2022,08:00:00,384.227,388.467,380.056,384.747,781
29-03-2022,09:00:00,384.737,392.837,382.136,391.356,640
29-03-2022,10:00:00,391.236,393.666,389.997,390.577,479
29-03-2022,11:00:00,390.576,390.587,387.626,390.166,542
29-03-2022,12:00:00,390.166,393.467,390.016,393.357,532
29-03-2022,13:00:00,393.367,395.747,392.996,395.736,497
29-03-2022,14:00:00,395.726,396.417,389.996,391.607,369
30-03-2022,08:00:00,388.946,391.367,384.997,391.196,527
30-03-2022,09:00:00,391.346,392.456,382.767,383.357,586
30-03-2022,10:00:00,383.476,386.607,383.216,386.156,587
30-03-2022,11:00:00,386.286,387.296,384.396,384.697,516
30-03-2022,12:00:00,384.587,385.666,380.546,381.986,493
30-03-2022,13:00:00,381.996,382.946,378.496,380.166,241
30-03-2022,14:00:00,380.157,381.436,378.996,381.287,30
31-03-2022,08:00:00,383.707,383.747,373.286,376.426,791
31-03-2022,09:00:00,376.427,378.757,375.256,375.727,651
31-03-2022,10:00:00,375.726,378.107,375.186,376.046,772
31-03-2022,11:00:00,376.157,377.507,375.416,377.407,648
31-03-2022,12:00:00,377.407,379.437,376.166,376.657,697
31-03-2022,13:00:00,376.656,379.717,376.177,376.867,569
31-03-2022,14:00:00,376.866,377.387,374.517,374.517,197
04-01-2022,08:00:00,374.997,380.676,372.726,376.906,641
04-01-2022,09:00:00,376.906,379.387,373.996,374.266,480
04-01-2022,10:00:00,374.277,374.957,372.346,374.907,427
04-01-2022,11:00:00,374.906,375.657,373.187,373.856,385
04-01-2022,12:00:00,373.847,375.767,373.306,375.276,384
04-01-2022,13:00:00,375.457,376.956,369.296,371.106,522
04-01-2022,14:00:00,371.126,373.887,368.236,373.197,420
04-04-2022,08:00:00,374.147,383.986,372.856,383.807,723
04-04-2022,09:00:00,383.807,389.667,383.256,389.556,595
04-04-2022,10:00:00,389.557,393.807,388.826,393.107,425
04-04-2022,11:00:00,393.096,395.946,393.007,395.316,427
04-04-2022,12:00:00,395.317,395.747,389.856,392.646,440
04-04-2022,13:00:00,392.646,395.266,392.556,394.816,441
04-04-2022,14:00:00,394.817,394.827,390.106,391.326,288
04-05-2022,08:00:00,389.247,389.677,381.996,383.987,780
04-05-2022,09:00:00,383.227,385.177,380.456,381.077,447
04-05-2022,10:00:00,381.077,381.827,376.996,377.707,449
04-05-2022,11:00:00,377.707,381.797,377.026,380.987,443
04-05-2022,12:00:00,380.976,381.067,377.996,379.707,316
04-05-2022,13:00:00,379.907,380.856,377.207,378.016,530
04-05-2022,14:00:00,378.007,380.317,377.226,380.016,338
04-06-2022,08:00:00,372.997,375.967,362.637,364.457,939
04-06-2022,09:00:00,364.447,368.146,364.426,366.776,834
04-06-2022,10:00:00,366.767,366.827,364.076,364.256,611
04-06-2022,11:00:00,364.266,365.986,362.676,365.626,584
04-06-2022,12:00:00,365.696,369.316,362.556,364.476,585
